Date,Date,Close,daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal
2018-03-28,3/28/18,28.45,0.01353758460990373,29.177864553190737,31.870393474272596,0.0,-1.0,-1.0,0.0727456443286553,0.04903037320422624,0.0,-1.0,-1.0
2018-03-29,3/29/18,29.01,0.019683655536028244,29.093932276595368,31.678841480272922,0.0,-1.0,-1.0,0.05736087061602557,0.04782574514060151,0.0,-1.0,-1.0
2018-04-02,4/2/18,28.04,-0.03343674594967261,28.566966138297683,31.43515915206727,0.0,-1.0,-1.0,0.045151705330613044,0.04677038446835532,1.0,0.0,1.0
2018-04-03,4/3/18,27.54,-0.01783166904422251,28.05348306914884,31.1743119961653,0.0,-1.0,-1.0,0.0319291385529632,0.04526666081429132,1.0,0.0,1.0
2018-04-04,4/4/18,28.25,0.0257806826434277,28.15174153457442,30.978479569969085,0.0,-1.0,-1.0,0.03483305697251029,0.04453214063736361,1.0,0.0,1.0
2018-04-05,4/5/18,28.64,0.013805309734513216,28.39587076728721,30.821878588815963,0.0,-1.0,-1.0,0.025334340170383503,0.04328549514163789,1.0,0.0,1.0
2018-04-06,4/6/18,28.1,-0.0188547486033519,28.247935383643608,30.639602522322946,0.0,-1.0,-1.0,0.024720837361570706,0.04198361539103644,1.0,0.0,1.0
2018-04-09,4/9/18,28.01,-0.003202846975088991,28.128967691821806,30.46350590795571,0.0,-1.0,-1.0,0.017512811607871808,0.040555819858343924,1.0,0.0,1.0
2018-04-10,4/10/18,29.53,0.05426633345233833,28.829483845910904,30.4009918099172,0.0,-1.0,-1.0,0.03781140568746723,0.04195707436828138,1.0,0.0,1.0
2018-04-11,4/11/18,29.39,-0.004740941415509625,29.10974192295545,30.33328871282626,0.0,-1.0,-1.0,0.03238355694100045,0.04054001919608167,1.0,0.0,1.0
2018-04-12,4/12/18,29.0,-0.013269819666553273,29.054870961477725,30.244002356310546,0.0,-1.0,-1.0,0.02702804360439675,0.03928128214427273,1.0,0.0,1.0
2018-04-13,4/13/18,28.76,-0.008275862068965467,28.90743548073886,30.144623157956097,0.0,-1.0,-1.0,0.01955098756578643,0.037977710001132266,1.0,0.0,1.0
2018-04-16,4/16/18,28.58,-0.006258692628650975,28.74371774036943,30.03984502569554,0.0,-1.0,-1.0,0.0138492480160072,0.0366975869233937,1.0,0.0,1.0
2018-04-17,4/17/18,31.84,0.11406578026592018,30.291858870184715,30.160396019094843,1.0,0.0,1.0,0.0739222737747173,0.04623355092319841,0.0,-1.0,-1.0
2018-04-18,4/18/18,31.54,-0.009422110552763874,30.91592943509236,30.252783970559975,1.0,0.0,1.0,0.06520811156473567,0.044813537415094994,0.0,-1.0,-1.0
2018-04-19,4/19/18,31.54,0.0,31.22796471754618,30.338984977297443,1.0,0.0,1.0,0.04810782839721648,0.043300397135995046,0.0,-1.0,-1.0
2018-04-20,4/20/18,31.91,0.011731135066582077,31.56898235877309,30.444191153618572,1.0,0.0,1.0,0.0340188998249345,0.041872290321310554,1.0,0.0,1.0
2018-04-23,4/23/18,31.22,-0.021623315575054924,31.394491179386545,30.49614475120002,1.0,0.0,1.0,0.031452782784582974,0.04098703778273285,1.0,0.0,1.0
2018-04-24,4/24/18,30.47,-0.024023062139654106,30.932245589693274,30.49439391542514,1.0,0.0,1.0,0.025084575431756122,0.04017125010876363,1.0,0.0,1.0
2018-04-25,4/25/18,29.75,-0.023629799803084994,30.341122794846637,30.444544081790916,0.0,-1.0,-1.0,0.018588472596194672,0.039302701571926515,1.0,0.0,1.0
2018-04-26,4/26/18,30.27,0.017478991596638682,30.30556139742332,30.43285538678842,0.0,-1.0,-1.0,0.025966372471620668,0.03824504767906629,1.0,0.0,1.0
2018-04-27,4/27/18,29.0,-0.04195573174760492,29.65278069871166,30.33690134797483,0.0,-1.0,-1.0,0.03117896264606921,0.038489168097372684,1.0,0.0,1.0
2018-04-30,4/30/18,30.31,0.04517241379310333,29.981390349355827,30.335099845177332,0.0,-1.0,-1.0,0.0463363230239646,0.03909375489983105,0.0,-1.0,-1.0
2018-05-01,5/1/18,30.3,-0.0003299241174529177,30.140695174677916,30.332749313548288,0.0,-1.0,-1.0,0.03360920745868789,0.037763254579714065,1.0,0.0,1.0
2018-05-02,5/2/18,30.55,0.008250825082508184,30.345347587338956,30.347297942106533,0.0,-1.0,-1.0,0.023813300038518777,0.036526605077851285,1.0,0.0,1.0
2018-05-03,5/3/18,30.67,0.003927986906710368,30.50767379366948,30.368908333548575,1.0,0.0,1.0,0.016944457950772925,0.035288880279566386,1.0,0.0,1.0
2018-05-04,5/4/18,31.04,0.012063906097163235,30.773836896834737,30.41384933485541,1.0,0.0,1.0,0.012643183449474947,0.034193739605029166,1.0,0.0,1.0
2018-05-07,5/7/18,31.33,0.009342783505154717,31.051918448417368,30.475201204201706,1.0,0.0,1.0,0.00894700280805324,0.03307956793296236,1.0,0.0,1.0
2018-05-08,5/8/18,31.85,0.016597510373444146,31.450959224208685,30.567267366795118,1.0,0.0,1.0,0.007832960213433087,0.032149581455341254,1.0,0.0,1.0
2018-05-09,5/9/18,32.46,0.019152276295133497,31.95547961210434,30.69401800906151,1.0,0.0,1.0,0.006758953247559739,0.03130643806595318,1.0,0.0,1.0
2018-05-10,5/10/18,32.87,0.012630930375847171,32.41273980605217,30.839737013464443,1.0,0.0,1.0,0.005203021488257313,0.030308727576932384,1.0,0.0,1.0
2018-05-11,5/11/18,32.75,-0.0036507453605110207,32.581369903026086,30.967661611050694,1.0,0.0,1.0,0.01159777930625266,0.029361812933214958,1.0,0.0,1.0
2018-05-14,5/14/18,33.39,0.019541984732824424,32.98568495151304,31.129878366444178,1.0,0.0,1.0,0.011958263421913156,0.028616565124188278,1.0,0.0,1.0
2018-05-15,5/15/18,32.75,-0.01916741539383049,32.86784247575652,31.23837306558991,1.0,0.0,1.0,0.02111959563559432,0.028348876994566553,1.0,0.0,1.0
2018-05-16,5/16/18,32.77,0.000610687022900791,32.81892123787826,31.340941539469004,1.0,0.0,1.0,0.01513103708821448,0.02739606038032172,1.0,0.0,1.0
2018-05-17,5/17/18,32.58,-0.005797985962770924,32.69946061893913,31.423917577881774,1.0,0.0,1.0,0.011036382579123868,0.026572659049933396,1.0,0.0,1.0
2018-05-18,5/18/18,32.63,0.0015346838551260067,32.66473030946956,31.504685309651073,1.0,0.0,1.0,0.008410748213847455,0.02567040101192287,1.0,0.0,1.0
2018-05-21,5/21/18,33.63,0.03064664419246088,33.147365154734786,31.647011276506614,1.0,0.0,1.0,0.020287110671534138,0.025777664486874734,1.0,0.0,1.0
2018-05-22,5/22/18,32.86,-0.0228962236098722,33.00368257736739,31.728241502618552,1.0,0.0,1.0,0.027183535726212522,0.025877752329926663,0.0,-1.0,-1.0
2018-05-23,5/23/18,33.42,0.01704199634814363,33.2118412886837,31.841533508230373,1.0,0.0,1.0,0.023155778375565445,0.02525204226070624,1.0,0.0,1.0
2018-05-24,5/24/18,33.52,0.0029922202274088594,33.365920644341855,31.953935387989894,1.0,0.0,1.0,0.01651386681491134,0.024392944105828384,1.0,0.0,1.0
2018-05-25,5/25/18,33.63,0.0032816229116945372,33.497960322170925,32.06617642104723,1.0,0.0,1.0,0.011711441857818675,0.023562449482842775,1.0,0.0,1.0
2018-05-29,5/29/18,34.04,0.0121914956883733,33.768980161085466,32.198357481363814,1.0,0.0,1.0,0.0096776741960856,0.02285981143870054,1.0,0.0,1.0
2018-05-30,5/30/18,34.36,0.009400705052879044,34.06449008054273,32.343116214203725,1.0,0.0,1.0,0.006889163959051539,0.022118346687125673,1.0,0.0,1.0
2018-05-31,5/31/18,34.7,0.009895227008149154,34.38224504027137,32.50094967063391,1.0,0.0,1.0,0.004921452573413757,0.021405813672781625,1.0,0.0,1.0
2018-06-01,6/1/18,36.65,0.0561959654178672,35.51612252013568,32.77879915915478,1.0,0.0,1.0,0.028913627521048105,0.024430991034262783,0.0,-1.0,-1.0
2018-06-04,6/4/18,37.88,0.03356070941336986,36.698061260067846,33.12041131903611,1.0,0.0,1.0,0.02045090540075211,0.024446864119794572,1.0,0.0,1.0
2018-06-05,6/5/18,39.8,0.05068637803590281,38.24903063003392,33.56772339076487,1.0,0.0,1.0,0.018008533254710843,0.025767810081097946,1.0,0.0,1.0
2018-06-06,6/6/18,40.1,0.007537688442211143,39.17451531501696,34.005170413739435,1.0,0.0,1.0,0.0246077690063749,0.02492693598214552,1.0,0.0,1.0
2018-06-07,6/7/18,39.7,-0.009975062344139585,39.43725765750848,34.38653611483899,1.0,0.0,1.0,0.027467242678169766,0.024747932304257595,0.0,-1.0,-1.0
2018-06-08,6/8/18,41.21,0.03803526448362704,40.32362882875424,34.84348307858486,1.0,0.0,1.0,0.027012621767649427,0.024874570667416773,0.0,-1.0,-1.0
2018-06-11,6/11/18,41.42,0.005095850521718015,40.87181441437712,35.2838927429196,1.0,0.0,1.0,0.021934934265354825,0.024107328831587442,1.0,0.0,1.0
2018-06-12,6/12/18,43.49,0.049975857073877306,42.18090720718856,35.83343119705437,1.0,0.0,1.0,0.02699239367512759,0.02518210757349449,0.0,-1.0,-1.0
2018-06-13,6/13/18,44.07,0.013336399172223512,43.12545360359428,36.38500956978889,1.0,0.0,1.0,0.022227441473864764,0.024327238292628915,1.0,0.0,1.0
2018-06-14,6/14/18,46.76,0.06103925572952118,44.942726801797136,37.07979164173438,1.0,0.0,1.0,0.028285003115081784,0.026287778470279008,0.0,-1.0,-1.0
2018-06-15,6/15/18,45.8,-0.020530367835757124,45.37136340089857,37.66375790866316,1.0,0.0,1.0,0.0431128443075737,0.027202451381025217,0.0,-1.0,-1.0
2018-06-18,6/18/18,46.0,0.004366812227074357,45.68568170044928,38.22201110334493,1.0,0.0,1.0,0.030727543313638913,0.026421408742833108,0.0,-1.0,-1.0
2018-06-19,6/19/18,44.95,-0.022826086956521663,45.31784085022464,38.67256439272751,1.0,0.0,1.0,0.028586787967645706,0.027233016265533157,0.0,-1.0,-1.0
2018-06-20,6/20/18,46.13,0.026251390433815303,45.723920425112325,39.171966546153435,1.0,0.0,1.0,0.028979143140155695,0.02655324453287291,0.0,-1.0,-1.0
2018-06-21,6/21/18,45.24,-0.01929330153912856,45.48196021255616,39.57832459381211,1.0,0.0,1.0,0.02695213408192409,0.026930591056884445,0.0,-1.0,-1.0
2018-06-22,6/22/18,45.88,0.014146772767462457,45.680980106278085,40.00032894407059,1.0,0.0,1.0,0.022375397714027214,0.026027041893251005,1.0,0.0,1.0
2018-06-25,6/25/18,44.17,-0.03727114210985183,44.92549005313904,40.27955934096174,1.0,0.0,1.0,0.03011591223988303,0.027983872362864298,0.0,-1.0,-1.0
2018-06-26,6/26/18,44.84,0.015168666515734675,44.88274502656952,40.58495840917144,1.0,0.0,1.0,0.028739905625311892,0.027095514060972638,0.0,-1.0,-1.0
2018-06-27,6/27/18,43.7,-0.025423728813559365,44.29137251328476,40.79356342574766,1.0,0.0,1.0,0.02538229588827353,0.02754263345210588,1.0,0.0,1.0
2018-06-28,6/28/18,44.79,0.02494279176201375,44.54068625664238,41.06119282763822,1.0,0.0,1.0,0.029363157844187065,0.027035666639928947,0.0,-1.0,-1.0
2018-06-29,6/29/18,43.67,-0.025005581603036342,44.105343128321195,41.23589683962861,1.0,0.0,1.0,0.028122203973162126,0.027377851118142376,0.0,-1.0,-1.0
2018-07-02,7/2/18,44.98,0.029997710098465635,44.5426715641606,41.48662822765626,1.0,0.0,1.0,0.03132111101277639,0.02719088122255388,0.0,-1.0,-1.0
2018-07-03,7/3/18,43.89,-0.0242329924410849,44.2163357820803,41.647574845475,1.0,0.0,1.0,0.030596358854119595,0.02742600586465939,0.0,-1.0,-1.0
2018-07-05,7/5/18,45.06,0.02665755297334238,44.638167891040155,41.876094749678096,1.0,0.0,1.0,0.029879735087617355,0.027072950784166938,0.0,-1.0,-1.0
2018-07-06,7/6/18,46.65,0.035286284953395475,45.64408394552008,42.19578890297888,1.0,0.0,1.0,0.026256431635721927,0.02717788447977846,1.0,0.0,1.0
2018-07-09,7/9/18,44.14,-0.053804930332261525,44.89204197276004,42.32598690396733,1.0,0.0,1.0,0.050313576016209074,0.03061960356751613,0.0,-1.0,-1.0
2018-07-10,7/10/18,43.75,-0.00883552333484372,44.32102098638002,42.42134880102105,1.0,0.0,1.0,0.035819068400700295,0.029756166697228782,0.0,-1.0,-1.0
2018-07-11,7/11/18,43.87,0.002742857142857158,44.095510493190005,42.51836063812328,1.0,0.0,1.0,0.026936334552349908,0.028742736151077117,1.0,0.0,1.0
2018-07-12,7/12/18,45.26,0.03168452245270115,44.677755246595,42.7019600244731,1.0,0.0,1.0,0.029332614143249808,0.02869966462982786,0.0,-1.0,-1.0
2018-07-13,7/13/18,44.49,-0.017012814847547464,44.5838776232975,42.82169971264674,1.0,0.0,1.0,0.02790458963666095,0.028283222775992125,1.0,0.0,1.0
2018-07-16,7/16/18,44.26,-0.005169701056417231,44.421938811648744,42.918018380162536,1.0,0.0,1.0,0.019840980454003346,0.027409655516215,1.0,0.0,1.0
2018-07-17,7/17/18,44.71,0.01016719385449627,44.565969405824376,43.03802202846408,1.0,0.0,1.0,0.016327162160641822,0.026539336222511412,1.0,0.0,1.0
2018-07-18,7/18/18,43.34,-0.030641914560500916,43.95298470291219,43.058244589839624,1.0,0.0,1.0,0.02380212406280726,0.027062483524942393,1.0,0.0,1.0
2018-07-19,7/19/18,43.44,0.002307337332717818,43.696492351456094,43.083809607622705,1.0,0.0,1.0,0.01946074238863154,0.026142256615387317,1.0,0.0,1.0
2018-07-20,7/20/18,43.42,-0.0004604051565376688,43.558246175728044,43.10632327247428,1.0,0.0,1.0,0.01412574141987487,0.025255459794929214,1.0,0.0,1.0
2018-07-23,7/23/18,43.31,-0.0025333947489636355,43.43412308786402,43.11996289361024,1.0,0.0,1.0,0.009993712270803484,0.024412923669499015,1.0,0.0,1.0
2018-07-24,7/24/18,42.17,-0.026321865619949203,42.80206154393201,43.056346720474124,0.0,-1.0,-1.0,0.016044628467986346,0.024575897666318944,1.0,0.0,1.0
2018-07-25,7/25/18,44.22,0.04861275788475217,43.511030771966006,43.134273099492354,1.0,0.0,1.0,0.040314884606761366,0.026878680711198494,0.0,-1.0,-1.0
2018-07-26,7/26/18,42.94,-0.028946178199909522,43.225515385983,43.12126321119449,1.0,0.0,1.0,0.04006481064578328,0.02715859008624084,0.0,-1.0,-1.0
2018-07-27,7/27/18,34.12,-0.20540288775034932,38.672757692991496,42.518475541551005,0.0,-1.0,-1.0,0.12537598923289306,0.05853548479467291,0.0,-1.0,-1.0
2018-07-30,7/30/18,31.38,-0.08030480656506445,35.026378846495746,41.772565155692895,0.0,-1.0,-1.0,0.09000588773640067,0.05904115432878321,0.0,-1.0,-1.0
2018-07-31,7/31/18,31.87,0.015615041427661014,33.448189423247875,41.109419991104296,0.0,-1.0,-1.0,0.09205395617574917,0.057666443718606845,0.0,-1.0,-1.0
2018-08-01,8/1/18,31.91,0.0012550988390336304,32.67909471162394,40.49336235470355,0.0,-1.0,-1.0,0.06953625637906063,0.055869259644636377,0.0,-1.0,-1.0
2018-08-02,8/2/18,32.82,0.02851770604826065,32.74954735581197,39.979500232954976,0.0,-1.0,-1.0,0.05704659142096149,0.055068857640315924,0.0,-1.0,-1.0
2018-08-03,8/3/18,31.96,-0.026203534430225495,32.35477367790598,39.44245829298411,0.0,-1.0,-1.0,0.044608872802097944,0.053320902058069775,1.0,0.0,1.0
2018-08-06,8/6/18,32.98,0.031914893617021045,32.66738683895299,39.009686793784816,0.0,-1.0,-1.0,0.04091992366050448,0.05273870041240125,1.0,0.0,1.0
2018-08-07,8/7/18,32.67,-0.009399636143116896,32.6686934194765,38.585136934611434,0.0,-1.0,-1.0,0.031427532618917536,0.05094227735202992,1.0,0.0,1.0
2018-08-08,8/8/18,31.84,-0.02540557086011641,32.25434670973825,38.133435292425915,0.0,-1.0,-1.0,0.027345308389667287,0.049369715032825896,1.0,0.0,1.0
2018-08-09,8/9/18,31.96,0.0037688442211054607,32.107173354869126,37.72001879895106,0.0,-1.0,-1.0,0.021722257834610192,0.04783019997467723,1.0,0.0,1.0
2018-08-10,8/10/18,32.01,0.0015644555694618312,32.05858667743456,37.33763592171672,0.0,-1.0,-1.0,0.015776003435101608,0.04629047017152989,1.0,0.0,1.0
2018-08-13,8/13/18,32.8,0.024679787566385558,32.42929333871728,37.033764018544225,0.0,-1.0,-1.0,0.019467822013526034,0.04552674757288904,1.0,0.0,1.0
2018-08-14,8/14/18,33.19,0.01189024390243909,32.80964666935864,36.77635864098386,0.0,-1.0,-1.0,0.013766597090539543,0.04423049077692224,1.0,0.0,1.0
2018-08-15,8/15/18,32.38,-0.024404941247363476,32.59482333467932,36.48194765466586,0.0,-1.0,-1.0,0.02419783698407722,0.042994054345397534,1.0,0.0,1.0
2018-08-16,8/16/18,32.83,0.013897467572575595,32.71241166733966,36.23738764516872,0.0,-1.0,-1.0,0.02111865639619178,0.04186056025162444,1.0,0.0,1.0
2018-08-17,8/17/18,32.73,-0.0030459945172098823,32.72120583366983,36.00250838705101,0.0,-1.0,-1.0,0.01550886207392001,0.04043896428663489,1.0,0.0,1.0
2018-08-20,8/20/18,32.6,-0.003971891231286162,32.66060291683492,35.77465257909928,0.0,-1.0,-1.0,0.011284460213289712,0.03906274670996243,1.0,0.0,1.0
2018-08-21,8/21/18,33.69,0.03343558282208581,33.17530145841746,35.63504963219192,0.0,-1.0,-1.0,0.023005334898001297,0.0389870663772055,1.0,0.0,1.0
2018-08-22,8/22/18,33.81,0.003561887800534347,33.492650729208734,35.51283151802718,0.0,-1.0,-1.0,0.017915107970941778,0.03769110865513399,1.0,0.0,1.0
2018-08-23,8/23/18,33.88,0.0020703933747412417,33.68632536460437,35.40348567594049,0.0,-1.0,-1.0,0.013499879466152312,0.03642296909689076,1.0,0.0,1.0
2018-08-24,8/24/18,34.28,0.011806375442739103,33.983162682302186,35.3282492011715,0.0,-1.0,-1.0,0.010212418627516985,0.035353613482625244,1.0,0.0,1.0
2018-08-27,8/27/18,35.89,0.046966161026837705,34.9365813411511,35.36586797167085,0.0,-1.0,-1.0,0.02443675970452639,0.03625936599706128,1.0,0.0,1.0
2018-08-28,8/28/18,35.49,-0.011145165784340993,35.213290670575546,35.37418072226252,0.0,-1.0,-1.0,0.029502751706527063,0.035190011055908604,1.0,0.0,1.0
2018-08-29,8/29/18,35.35,-0.0039447731755424265,35.28164533528778,35.37256141163012,0.0,-1.0,-1.0,0.02218482762651797,0.03401816167122056,1.0,0.0,1.0
2018-08-30,8/30/18,35.64,0.008203677510608243,35.46082266764389,35.39047097384087,1.0,0.0,1.0,0.01610966055849993,0.032910287606295524,1.0,0.0,1.0
2018-08-31,8/31/18,35.18,-0.01290684624017957,35.320411333821944,35.376376362354414,0.0,-1.0,-1.0,0.015901292996762746,0.031999636725658434,1.0,0.0,1.0
2018-09-04,9/4/18,34.84,-0.009664582148948164,35.08020566691097,35.34045684195717,0.0,-1.0,-1.0,0.011794584869274032,0.031018204714958218,1.0,0.0,1.0
2018-09-05,9/5/18,32.73,-0.060562571756601735,33.90510283345549,35.16564235652903,0.0,-1.0,-1.0,0.03398855621749297,0.03367329903677419,0.0,-1.0,-1.0
2018-09-06,9/6/18,30.81,-0.05866177818515117,32.357551416727745,34.873958017976705,0.0,-1.0,-1.0,0.028496129143637985,0.035354504627101165,1.0,0.0,1.0
2018-09-07,9/7/18,30.49,-0.010386238234339484,31.42377570836387,34.580377464284574,0.0,-1.0,-1.0,0.02976477968001093,0.03415631202310316,1.0,0.0,1.0
2018-09-10,9/10/18,30.54,0.0016398819285010635,30.981887854181934,34.309805472439336,0.0,-1.0,-1.0,0.0279020318562949,0.03308416312534025,1.0,0.0,1.0
2018-09-11,9/11/18,30.89,0.01146037982973147,30.935943927090968,34.08079133042402,0.0,-1.0,-1.0,0.024889293774093275,0.032314278477166704,1.0,0.0,1.0
2018-09-12,9/12/18,29.75,-0.0369051472968599,30.342971963545484,33.79077119074719,0.0,-1.0,-1.0,0.028197807177045984,0.03218182695849428,1.0,0.0,1.0
2018-09-13,9/13/18,30.39,0.021512605042016908,30.36648598177274,33.56303171763504,0.0,-1.0,-1.0,0.03178845049805273,0.03198977099880783,1.0,0.0,1.0
2018-09-14,9/14/18,30.12,-0.008884501480750262,30.243242990886372,33.33246218346114,0.0,-1.0,-1.0,0.023326675447832897,0.03090772187879047,1.0,0.0,1.0
2018-09-17,9/17/18,28.86,-0.04183266932270924,29.551621495443186,33.032954770569994,0.0,-1.0,-1.0,0.028542782404378936,0.031188754035838106,1.0,0.0,1.0
2018-09-18,9/18/18,29.22,0.012474012474012364,29.385810747721592,32.77761259617946,0.0,-1.0,-1.0,0.029568299687579642,0.030605948925419166,1.0,0.0,1.0
2018-09-19,9/19/18,29.52,0.010266940451745477,29.452905373860794,32.55946002588131,0.0,-1.0,-1.0,0.022945550840510028,0.02990002466420365,1.0,0.0,1.0
2018-09-20,9/20/18,29.85,0.011178861788617933,29.651452686930398,32.378015593397436,0.0,-1.0,-1.0,0.01706396302659798,0.02921572808660892,1.0,0.0,1.0
2018-09-21,9/21/18,28.5,-0.045226130653266416,29.0757263434652,32.118316490333996,0.0,-1.0,-1.0,0.034104246204791376,0.030020479274119143,0.0,-1.0,-1.0
2018-09-24,9/24/18,28.6,0.0035087719298245723,28.8378631717326,31.88270536014961,0.0,-1.0,-1.0,0.027831857717782644,0.029137162284647185,1.0,0.0,1.0
2018-09-25,9/25/18,29.11,0.01783216783216779,28.9739315858663,31.697025576830534,0.0,-1.0,-1.0,0.025186911688745157,0.028840936485057245,1.0,0.0,1.0
2018-09-26,9/26/18,29.01,-0.003435245620061811,28.99196579293315,31.517083512286106,0.0,-1.0,-1.0,0.018543463216102025,0.02786241579141787,1.0,0.0,1.0
2018-09-27,9/27/18,29.42,0.014133057566356522,29.205982896466576,31.376648102970822,0.0,-1.0,-1.0,0.0154525192702536,0.027356627823994666,1.0,0.0,1.0
2018-09-28,9/28/18,28.46,-0.03263086335825971,28.832991448233287,31.18132890477502,0.0,-1.0,-1.0,0.026870716320196348,0.027420097017435776,1.0,0.0,1.0
2018-10-01,10/1/18,28.31,-0.005270555165144186,28.571495724116645,30.989044597708343,0.0,-1.0,-1.0,0.01952154255075501,0.026486387995965085,1.0,0.0,1.0
2018-10-02,10/2/18,28.19,-0.004238784881667179,28.38074786205832,30.801600954444755,0.0,-1.0,-1.0,0.01409941543333809,0.025587045983983404,1.0,0.0,1.0
2018-10-03,10/3/18,29.01,0.029088329194749907,28.69537393102916,30.68162279816579,0.0,-1.0,-1.0,0.024012140359478535,0.026247805922944525,1.0,0.0,1.0
2018-10-04,10/4/18,28.23,-0.026887280248190315,28.462686965514578,30.51744495349247,0.0,-1.0,-1.0,0.028875191209748755,0.026052962916925666,0.0,-1.0,-1.0
2018-10-05,10/5/18,28.39,0.005667729365922858,28.42634348275729,30.374976329286962,0.0,-1.0,-1.0,0.022024589299661942,0.025308686307623902,1.0,0.0,1.0
2018-10-08,10/8/18,28.45,0.0021134202183867856,28.438171741378646,30.246066423152158,0.0,-1.0,-1.0,0.01569564404978803,0.024499146436560277,1.0,0.0,1.0
2018-10-09,10/9/18,29.27,0.028822495606326992,28.854085870689325,30.180702174732286,0.0,-1.0,-1.0,0.020581031342359904,0.025075208816284476,1.0,0.0,1.0
2018-10-10,10/10/18,26.79,-0.08472839084386741,27.822042935344662,29.953636993500826,0.0,-1.0,-1.0,0.06258490436141842,0.03215698787165272,0.0,-1.0,-1.0
2018-10-11,10/11/18,27.0,0.007838745800671898,27.41102146767233,29.755840759959856,0.0,-1.0,-1.0,0.05145428635782938,0.03129493577752722,0.0,-1.0,-1.0
2018-10-12,10/12/18,27.99,0.036666666666666625,27.700510733836165,29.637587686842974,0.0,-1.0,-1.0,0.047656165666911304,0.032131716218585335,0.0,-1.0,-1.0
2018-10-15,10/15/18,28.61,0.02215076813147565,28.155255366918084,29.56877321352149,0.0,-1.0,-1.0,0.03431922048911533,0.03170451695702408,0.0,-1.0,-1.0
2018-10-16,10/16/18,29.87,0.04404054526389389,29.012627683459044,29.588945470280933,0.0,-1.0,-1.0,0.02943277527039892,0.03275010010386726,1.0,0.0,1.0
2018-10-17,10/17/18,29.55,-0.010713090056913344,29.28131384172952,29.586337408643026,0.0,-1.0,-1.0,0.03268477896897042,0.03178612116903917,0.0,-1.0,-1.0
2018-10-18,10/18/18,29.29,-0.00879864636209815,29.28565692086476,29.566492578890468,0.0,-1.0,-1.0,0.025783009954742607,0.030797505249731974,1.0,0.0,1.0
2018-10-19,10/19/18,28.83,-0.015705018777739888,29.05782846043238,29.51717187412683,0.0,-1.0,-1.0,0.02076674914116794,0.030016419571334756,1.0,0.0,1.0
2018-10-22,10/22/18,29.18,0.01214013180714546,29.11891423021619,29.49459248237863,0.0,-1.0,-1.0,0.019014468928555534,0.029186846523303864,1.0,0.0,1.0
2018-10-23,10/23/18,28.77,-0.014050719671007572,28.944457115108094,29.446068691478814,0.0,-1.0,-1.0,0.016755546027870848,0.028413706482506632,1.0,0.0,1.0
2018-10-24,10/24/18,27.54,-0.04275286757038588,28.242228557554046,29.31842497328513,0.0,-1.0,-1.0,0.025495843919881363,0.029422643284057855,1.0,0.0,1.0
2018-10-25,10/25/18,31.8,0.15468409586056642,30.021114278777024,29.484608629101192,1.0,0.0,1.0,0.11108971382212747,0.049343887150186054,0.0,-1.0,-1.0
2018-10-26,10/26/18,32.36,0.017610062893081757,31.19055713938851,29.677164987371167,1.0,0.0,1.0,0.08378021839810605,0.04774306968727299,0.0,-1.0,-1.0
2018-10-29,10/29/18,32.39,0.0009270704573547395,31.790278569694255,29.858835432621127,1.0,0.0,1.0,0.06421616324479057,0.04614686196145227,0.0,-1.0,-1.0
2018-10-30,10/30/18,33.86,0.045384377894411854,32.825139284847126,30.126781454067416,1.0,0.0,1.0,0.047769098481408374,0.0456299966623663,0.0,-1.0,-1.0
2018-10-31,10/31/18,34.75,0.026284701712935732,33.78756964242356,30.436384569560072,1.0,0.0,1.0,0.03404786181919833,0.04427944458919893,1.0,0.0,1.0
2018-11-01,11/1/18,34.62,-0.003741007194244639,34.203784821211784,30.716548779497085,1.0,0.0,1.0,0.031638126053747835,0.04292913173815485,1.0,0.0,1.0
2018-11-02,11/2/18,34.3,-0.009243212016175617,34.25189241060589,30.956521787707942,1.0,0.0,1.0,0.02619802283691388,0.04174753122865665,1.0,0.0,1.0
2018-11-05,11/5/18,34.02,-0.008163265306122325,34.13594620530294,31.16167375907731,1.0,0.0,1.0,0.01952056767844181,0.04054720959295946,1.0,0.0,1.0
2018-11-06,11/6/18,34.42,0.011757789535567165,34.27797310265147,31.379874120029022,1.0,0.0,1.0,0.016544778840283325,0.03918194482457206,1.0,0.0,1.0
2018-11-07,11/7/18,34.99,0.016560139453805967,34.633986551325734,31.621633450386227,1.0,0.0,1.0,0.013897452667873168,0.03791491128123213,1.0,0.0,1.0
2018-11-08,11/8/18,34.18,-0.023149471277507883,34.40699327566287,31.792959604766164,1.0,0.0,1.0,0.022793434169491734,0.03748489352717099,1.0,0.0,1.0
2018-11-09,11/9/18,34.08,-0.0029256875365711865,34.243496637831434,31.946115858269447,1.0,0.0,1.0,0.01625380032690564,0.036281635436371036,1.0,0.0,1.0
2018-11-12,11/12/18,32.01,-0.06073943661971837,33.126748318915716,31.95039398812938,1.0,0.0,1.0,0.036224473983059856,0.03889205054257658,1.0,0.0,1.0
2018-11-13,11/13/18,32.49,0.014995313964386359,32.808374159457856,31.98652978849311,1.0,0.0,1.0,0.038843665544154325,0.03773303278419151,0.0,-1.0,-1.0
